주문번호,주문일,주문시간,채널,카테고리,SKU,상품명,수량,단가,금액,배송지역,주문상태
NV-260528-0003,2026-05-28,21:47,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,3,8400,25200,부산,배송완료
MW-260528-0018,2026-05-28,21:59,자사몰,문구,ST04,무아레 마스킹테이프 세트,2,5000,10000,경기,배송완료
29-260528-0003,2026-05-28,22:38,29CM,테이블웨어,TW02,무아레 웨이브 머그,1,24000,24000,울산,배송완료
29-260528-0003,2026-05-28,22:38,29CM,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,울산,배송완료
NV-260528-0008,2026-05-28,22:45,네이버 스마트스토어,패브릭,FB06,무아레 코튼 플레이스매트 2P,2,21800,43600,경기,배송완료
NV-260528-0002,2026-05-28,23:03,네이버 스마트스토어,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,47500,47500,기타,배송완료
NV-260529-0006,2026-05-29,05:01,네이버 스마트스토어,패브릭,FB02,무아레 린넨 테이블러너,1,29700,29700,경기,배송완료
NV-260529-0022,2026-05-29,05:52,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,1,20800,20800,광주,반품완료
29-260529-0001,2026-05-29,07:50,29CM,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,26000,26000,경기,배송완료
NV-260529-0008,2026-05-29,08:04,네이버 스마트스토어,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,1,44600,44600,서울,배송완료
NV-260529-0011,2026-05-29,08:27,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,2,8400,16800,서울,배송완료
NV-260529-0011,2026-05-29,08:27,네이버 스마트스토어,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,23800,23800,서울,배송완료
NV-260529-0009,2026-05-29,08:35,네이버 스마트스토어,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,47500,47500,서울,반품완료
NV-260529-0009,2026-05-29,08:35,네이버 스마트스토어,문구,ST05,무아레 실링스티커,2,5900,11800,서울,반품완료
29-260529-0002,2026-05-29,09:00,29CM,테이블웨어,TW02,무아레 웨이브 머그,1,24000,24000,대전,배송완료
MW-260529-0001,2026-05-29,09:02,자사몰,문구,ST03,무아레 아트 엽서세트,2,8500,17000,경남,배송완료
NV-260529-0012,2026-05-29,09:27,네이버 스마트스토어,테이블웨어,TW05,무아레 스톤 보울,3,24800,74400,기타,배송완료
NV-260529-0021,2026-05-29,09:34,네이버 스마트스토어,문구,ST05,무아레 실링스티커,4,5900,23600,경기,배송완료
29-260529-0010,2026-05-29,10:14,29CM,테이블웨어,TW02,무아레 웨이브 머그,1,24000,24000,경기,배송완료
NV-260529-0010,2026-05-29,10:15,네이버 스마트스토어,패브릭,FB04,무아레 린넨 앞치마,1,31700,31700,부산,교환완료
MW-260529-0009,2026-05-29,10:39,자사몰,문구,ST03,무아레 아트 엽서세트,4,8500,34000,경기,배송완료
MW-260529-0009,2026-05-29,10:39,자사몰,문구,ST05,무아레 실링스티커,3,6000,18000,경기,배송완료
NV-260529-0002,2026-05-29,10:43,네이버 스마트스토어,패브릭,FB04,무아레 린넨 앞치마,1,31700,31700,경기,배송완료
NV-260529-0002,2026-05-29,10:43,네이버 스마트스토어,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,47500,47500,경기,배송완료
MW-260529-0004,2026-05-29,11:17,자사몰,문구,ST05,무아레 실링스티커,1,6000,6000,광주,배송완료
29-260529-0005,2026-05-29,11:20,29CM,홈프래그런스,FR02,무아레 우드세이지 캔들,1,38000,38000,서울,배송중
MW-260529-0007,2026-05-29,12:43,자사몰,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,30000,60000,경기,배송완료
29-260529-0003,2026-05-29,13:10,29CM,패브릭,FB04,무아레 린넨 앞치마,1,34000,34000,기타,배송완료
29-260529-0003,2026-05-29,13:10,29CM,테이블웨어,TW06,무아레 글라스 컵 4P,1,39000,39000,기타,배송완료
OH-260529-0006,2026-05-29,13:38,오늘의집,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,26000,26000,인천,교환완료
OH-260529-0006,2026-05-29,13:38,오늘의집,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,1,48000,48000,인천,교환완료
OH-260529-0003,2026-05-29,13:54,오늘의집,문구,ST06,무아레 데스크 캘린더,5,16000,80000,부산,배송완료
OH-260529-0002,2026-05-29,13:57,오늘의집,패브릭,FB04,무아레 린넨 앞치마,1,34000,34000,인천,배송완료
OH-260529-0002,2026-05-29,13:57,오늘의집,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,3,48000,144000,인천,배송완료
MW-260529-0019,2026-05-29,14:04,자사몰,테이블웨어,TW04,무아레 웨이브 플레이트 2P,3,32000,96000,서울,교환완료
NV-260529-0019,2026-05-29,14:20,네이버 스마트스토어,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,35600,35600,인천,배송완료
MW-260529-0005,2026-05-29,14:29,자사몰,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,32000,32000,인천,배송완료
MW-260529-0005,2026-05-29,14:29,자사몰,문구,ST04,무아레 마스킹테이프 세트,2,5000,10000,인천,배송완료
MW-260529-0005,2026-05-29,14:29,자사몰,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,24000,24000,인천,배송완료
MW-260529-0006,2026-05-29,14:34,자사몰,패브릭,FB06,무아레 코튼 플레이스매트 2P,1,22000,22000,경기,교환완료
MW-260529-0006,2026-05-29,14:34,자사몰,문구,ST02,무아레 그리드 노트,2,11000,22000,경기,교환완료
NV-260529-0023,2026-05-29,14:43,네이버 스마트스토어,홈프래그런스,FR03,무아레 시트러스 캔들,1,38600,38600,인천,교환완료
MW-260529-0008,2026-05-29,15:32,자사몰,문구,ST01,무아레 데일리 다이어리,1,18900,18900,울산,배송중
MW-260529-0013,2026-05-29,16:24,자사몰,패브릭,FB05,무아레 웨이브 테이블러너,2,32000,64000,대구,배송완료
MW-260529-0011,2026-05-29,16:25,자사몰,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,32000,32000,서울,배송완료
NV-260529-0007,2026-05-29,16:35,네이버 스마트스토어,테이블웨어,TW04,무아레 웨이브 플레이트 2P,3,31700,95100,서울,배송완료
NV-260529-0017,2026-05-29,17:03,네이버 스마트스토어,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,부산,교환완료
NV-260529-0015,2026-05-29,17:08,네이버 스마트스토어,테이블웨어,TW05,무아레 스톤 보울,1,24800,24800,부산,교환완료
29-260529-0007,2026-05-29,17:12,29CM,문구,ST01,무아레 데일리 다이어리,2,22000,44000,인천,반품완료
29-260529-0007,2026-05-29,17:12,29CM,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,38000,38000,인천,반품완료
29-260529-0007,2026-05-29,17:12,29CM,테이블웨어,TW02,무아레 웨이브 머그,1,24000,24000,인천,반품완료
NV-260529-0016,2026-05-29,17:31,네이버 스마트스토어,문구,ST02,무아레 그리드 노트,2,10900,21800,서울,반품완료
NV-260529-0004,2026-05-29,17:43,네이버 스마트스토어,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,31700,31700,기타,배송완료
NV-260529-0004,2026-05-29,17:43,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,1,20800,20800,기타,배송완료
NV-260529-0004,2026-05-29,17:43,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,2,8400,16800,기타,배송완료
MW-260529-0003,2026-05-29,17:52,자사몰,문구,ST03,무아레 아트 엽서세트,3,8500,25500,울산,배송완료
NV-260529-0013,2026-05-29,18:12,네이버 스마트스토어,문구,ST01,무아레 데일리 다이어리,4,20800,83200,기타,배송완료
29-260529-0008,2026-05-29,18:14,29CM,홈프래그런스,FR03,무아레 시트러스 캔들,3,42000,126000,경남,교환완료
OH-260529-0007,2026-05-29,18:14,오늘의집,패브릭,FB06,무아레 코튼 플레이스매트 2P,1,24000,24000,서울,반품완료
NV-260529-0018,2026-05-29,18:32,네이버 스마트스토어,문구,ST06,무아레 데스크 캘린더,4,14800,59200,서울,배송완료
NV-260529-0018,2026-05-29,18:32,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,2,8400,16800,서울,배송완료
OH-260529-0008,2026-05-29,18:32,오늘의집,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,34000,34000,부산,배송완료
OH-260529-0008,2026-05-29,18:32,오늘의집,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,2,52000,104000,부산,배송완료
MW-260529-0015,2026-05-29,19:02,자사몰,패브릭,FB02,무아레 린넨 테이블러너,1,30000,30000,경기,배송완료
OH-260529-0004,2026-05-29,19:27,오늘의집,패브릭,FB06,무아레 코튼 플레이스매트 2P,1,24000,24000,경기,교환완료
OH-260529-0004,2026-05-29,19:27,오늘의집,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,경기,교환완료
MW-260529-0014,2026-05-29,19:44,자사몰,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,2,45000,90000,서울,배송완료
MW-260529-0014,2026-05-29,19:44,자사몰,문구,ST05,무아레 실링스티커,4,6000,24000,서울,배송완료
MW-260529-0014,2026-05-29,19:44,자사몰,패브릭,FB05,무아레 웨이브 테이블러너,2,32000,64000,서울,배송완료
MW-260529-0002,2026-05-29,19:47,자사몰,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,30000,60000,경기,배송완료
MW-260529-0018,2026-05-29,19:52,자사몰,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,1,20000,20000,울산,배송완료
MW-260529-0018,2026-05-29,19:52,자사몰,문구,ST05,무아레 실링스티커,2,6000,12000,울산,배송완료
MW-260529-0010,2026-05-29,19:59,자사몰,문구,ST04,무아레 마스킹테이프 세트,2,5000,10000,서울,배송완료
NV-260529-0003,2026-05-29,20:01,네이버 스마트스토어,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,29700,29700,경남,교환완료
NV-260529-0003,2026-05-29,20:01,네이버 스마트스토어,패브릭,FB02,무아레 린넨 테이블러너,1,29700,29700,경남,교환완료
NV-260529-0005,2026-05-29,20:20,네이버 스마트스토어,테이블웨어,TW01,무아레 스톤 머그,2,20800,41600,경기,배송완료
OH-260529-0001,2026-05-29,20:49,오늘의집,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,32000,32000,서울,배송완료
OH-260529-0001,2026-05-29,20:49,오늘의집,테이블웨어,TW01,무아레 스톤 머그,2,22000,44000,서울,배송완료
OH-260529-0009,2026-05-29,20:59,오늘의집,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,38000,38000,서울,배송완료
NV-260529-0014,2026-05-29,21:00,네이버 스마트스토어,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,47500,47500,서울,반품완료
NV-260529-0001,2026-05-29,21:02,네이버 스마트스토어,테이블웨어,TW02,무아레 웨이브 머그,2,22800,45600,경기,배송완료
OH-260529-0010,2026-05-29,21:04,오늘의집,문구,ST01,무아레 데일리 다이어리,3,22000,66000,대전,교환완료
29-260529-0006,2026-05-29,21:27,29CM,테이블웨어,TW06,무아레 글라스 컵 4P,1,39000,39000,서울,배송완료
29-260529-0006,2026-05-29,21:27,29CM,테이블웨어,TW01,무아레 스톤 머그,1,22000,22000,서울,배송완료
NV-260529-0020,2026-05-29,21:35,네이버 스마트스토어,문구,ST05,무아레 실링스티커,1,5900,5900,광주,배송완료
MW-260529-0012,2026-05-29,21:40,자사몰,패브릭,FB06,무아레 코튼 플레이스매트 2P,3,22000,66000,기타,배송완료
29-260529-0004,2026-05-29,21:43,29CM,패브릭,FB02,무아레 린넨 테이블러너,1,32000,32000,서울,교환완료
29-260529-0004,2026-05-29,21:43,29CM,패브릭,FB04,무아레 린넨 앞치마,1,34000,34000,서울,교환완료
OH-260529-0005,2026-05-29,21:44,오늘의집,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,34000,34000,서울,배송완료
29-260529-0009,2026-05-29,22:26,29CM,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,32000,32000,대전,배송완료
MW-260529-0017,2026-05-29,22:35,자사몰,문구,ST01,무아레 데일리 다이어리,2,18900,37800,서울,배송완료
MW-260529-0017,2026-05-29,22:35,자사몰,패브릭,FB03,무아레 워시드 쿠션커버,2,27000,54000,서울,배송완료
MW-260529-0016,2026-05-29,23:41,자사몰,테이블웨어,TW04,무아레 웨이브 플레이트 2P,1,32000,32000,경기,배송완료
MW-260530-0008,2026-05-30,00:07,자사몰,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,32000,32000,경남,배송완료
MW-260530-0019,2026-05-30,01:26,자사몰,문구,ST04,무아레 마스킹테이프 세트,2,5000,10000,경기,배송완료
MW-260530-0019,2026-05-30,01:26,자사몰,테이블웨어,TW05,무아레 스톤 보울,1,25000,25000,경기,배송완료
MW-260530-0012,2026-05-30,05:56,자사몰,패브릭,FB02,무아레 린넨 테이블러너,1,30000,30000,서울,배송완료
NV-260530-0013,2026-05-30,06:25,네이버 스마트스토어,테이블웨어,TW03,무아레 스톤 플레이트 2P,2,29700,59400,기타,배송완료
NV-260530-0026,2026-05-30,07:17,네이버 스마트스토어,홈프래그런스,FR08,무아레 미니 캔들 3종세트,1,31700,31700,서울,배송완료
MW-260530-0018,2026-05-30,07:28,자사몰,테이블웨어,TW07,무아레 세라믹 티팟,1,44000,44000,서울,배송완료
NV-260530-0009,2026-05-30,07:50,네이버 스마트스토어,테이블웨어,TW01,무아레 스톤 머그,1,20800,20800,서울,배송완료
NV-260530-0009,2026-05-30,07:50,네이버 스마트스토어,테이블웨어,TW03,무아레 스톤 플레이트 2P,1,29700,29700,서울,배송완료
NV-260530-0022,2026-05-30,09:34,네이버 스마트스토어,홈프래그런스,FR06,무아레 리넨 룸스프레이,1,23800,23800,인천,배송완료
NV-260530-0022,2026-05-30,09:34,네이버 스마트스토어,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,47500,47500,인천,배송완료
MW-260530-0007,2026-05-30,09:37,자사몰,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,서울,배송완료
NV-260530-0014,2026-05-30,10:02,네이버 스마트스토어,패브릭,FB02,무아레 린넨 테이블러너,2,29700,59400,서울,반품완료
NV-260530-0025,2026-05-30,10:11,네이버 스마트스토어,문구,ST04,무아레 마스킹테이프 세트,5,5000,25000,기타,배송완료
NV-260530-0025,2026-05-30,10:11,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,2,8400,16800,기타,배송완료
NV-260530-0023,2026-05-30,10:27,네이버 스마트스토어,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,경기,배송완료
NV-260530-0010,2026-05-30,10:28,네이버 스마트스토어,홈프래그런스,FR03,무아레 시트러스 캔들,1,38600,38600,서울,배송완료
NV-260530-0010,2026-05-30,10:28,네이버 스마트스토어,테이블웨어,TW07,무아레 세라믹 티팟,1,43600,43600,서울,배송완료
NV-260530-0010,2026-05-30,10:28,네이버 스마트스토어,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,1,44600,44600,서울,배송완료
MW-260530-0001,2026-05-30,10:32,자사몰,패브릭,FB02,무아레 린넨 테이블러너,1,30000,30000,인천,배송완료
MW-260530-0006,2026-05-30,10:33,자사몰,홈프래그런스,FR04,무아레 화이트무스크 디퓨저,2,45000,90000,인천,배송완료
NV-260530-0004,2026-05-30,10:55,네이버 스마트스토어,패브릭,FB05,무아레 웨이브 테이블러너,1,31700,31700,경기,배송완료
NV-260530-0019,2026-05-30,11:17,네이버 스마트스토어,홈프래그런스,FR07,무아레 디퓨저 리필 200ml,1,19800,19800,대전,배송완료
MW-260530-0010,2026-05-30,11:19,자사몰,홈프래그런스,FR05,무아레 오션브리즈 디퓨저,1,48000,48000,대전,배송중
NV-260530-0028,2026-05-30,11:24,네이버 스마트스토어,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,35600,35600,인천,배송완료
MW-260530-0003,2026-05-30,11:26,자사몰,홈프래그런스,FR01,무아레 화이트무스크 캔들,1,36000,36000,경기,반품완료
OH-260530-0002,2026-05-30,12:14,오늘의집,홈프래그런스,FR01,무아레 화이트무스크 캔들,2,38000,76000,경기,반품완료
OH-260530-0002,2026-05-30,12:14,오늘의집,패브릭,FB02,무아레 린넨 테이블러너,1,32000,32000,경기,반품완료
NV-260530-0006,2026-05-30,12:15,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,1,8400,8400,서울,배송완료
NV-260530-0006,2026-05-30,12:15,네이버 스마트스토어,홈프래그런스,FR06,무아레 리넨 룸스프레이,2,23800,47600,서울,배송완료
MW-260530-0014,2026-05-30,12:25,자사몰,테이블웨어,TW05,무아레 스톤 보울,1,25000,25000,경기,배송완료
MW-260530-0023,2026-05-30,12:42,자사몰,패브릭,FB06,무아레 코튼 플레이스매트 2P,2,22000,44000,경기,배송완료
MW-260530-0017,2026-05-30,12:51,자사몰,문구,ST04,무아레 마스킹테이프 세트,1,5000,5000,인천,반품완료
MW-260530-0017,2026-05-30,12:51,자사몰,홈프래그런스,FR02,무아레 우드세이지 캔들,2,36000,72000,인천,반품완료
NV-260530-0015,2026-05-30,12:51,네이버 스마트스토어,문구,ST02,무아레 그리드 노트,4,10900,43600,경기,배송완료
NV-260530-0015,2026-05-30,12:51,네이버 스마트스토어,문구,ST03,무아레 아트 엽서세트,2,8400,16800,경기,배송완료
