주문번호,주문일,주문시간,채널,카테고리,SKU,상품명,수량,단가,금액,배송지역,주문상태
DR-260529-0001,2026-05-29,07:41,오프라인-직영,리빙-도자,LD05,백자 다기 세트,3,280000,840000,경기,배송완료
DP-260529-0011,2026-05-29,07:47,오프라인-백화점,리빙-도자,LD02,산딸기 머그,2,94000,188000,경기,배송완료
DP-260529-0011,2026-05-29,07:47,오프라인-백화점,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,420000,420000,경기,배송완료
PB-260529-0009,2026-05-29,08:39,자사몰,리빙-문구,LP07,아트 마그넷,1,8000,8000,경기,배송완료
PB-260529-0009,2026-05-29,08:39,자사몰,리빙-글라스,LG01,세라믹 버블글라스,2,93000,186000,경기,배송완료
PB-260529-0009,2026-05-29,08:39,자사몰,리빙-도자,LD05,백자 다기 세트,2,280000,560000,경기,배송완료
DP-260529-0005,2026-05-29,08:44,오프라인-백화점,리빙-글라스,LG01,세라믹 버블글라스,3,98000,294000,광주,배송완료
PB-260529-0014,2026-05-29,09:12,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,울산,배송완료
DP-260529-0007,2026-05-29,09:21,오프라인-백화점,리빙-텍스타일,LT05,린넨 앞치마,1,61000,61000,대구,배송완료
PB-260529-0021,2026-05-29,09:25,자사몰,리빙-도자,LD03,도자 화병,3,145000,435000,서울,배송완료
DP-260529-0010,2026-05-29,09:35,오프라인-백화점,리빙-문구,LP06,책갈피 세트,5,13000,65000,경기,배송완료
DP-260529-0002,2026-05-29,10:17,오프라인-백화점,리빙-문구,LP05,아트 엽서세트,3,19000,57000,서울,교환완료
DP-260529-0002,2026-05-29,10:17,오프라인-백화점,리빙-글라스,LG03,버블 텀블러,1,72000,72000,서울,교환완료
SG-260529-0001,2026-05-29,10:28,신세계몰,리빙-도자,LD06,도자 컵받침 세트,1,31400,31400,대구,배송완료
PB-260529-0022,2026-05-29,11:02,자사몰,리빙-문구,LP02,아트 포스터 (소),1,28000,28000,기타,배송완료
DR-260529-0005,2026-05-29,11:34,오프라인-직영,리빙-도자,LD02,산딸기 머그,1,89000,89000,서울,배송완료
DR-260529-0005,2026-05-29,11:34,오프라인-직영,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,서울,배송완료
PB-260529-0004,2026-05-29,11:34,자사몰,리빙-문구,LP02,아트 포스터 (소),1,28000,28000,경기,배송완료
PB-260529-0003,2026-05-29,11:39,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,대구,배송중
PB-260529-0003,2026-05-29,11:39,자사몰,리빙-문구,LP04,마스킹테이프,1,9000,9000,대구,배송중
PB-260529-0025,2026-05-29,11:42,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,서울,배송완료
DP-260529-0003,2026-05-29,11:44,오프라인-백화점,리빙-공예,LC02,유기 반상기 세트,1,540000,540000,대구,배송완료
PB-260529-0005,2026-05-29,12:01,자사몰,리빙-도자,LD04,도자 접시 세트,1,165000,165000,경기,배송완료
PB-260529-0018,2026-05-29,12:04,자사몰,리빙-도자,LD03,도자 화병,2,145000,290000,서울,배송완료
PB-260529-0018,2026-05-29,12:04,자사몰,리빙-문구,LP01,한지 엽서,4,7000,28000,서울,배송완료
DR-260529-0003,2026-05-29,13:32,오프라인-직영,리빙-글라스,LG02,버블 와인버킷,3,220000,660000,대구,배송완료
SG-260529-0004,2026-05-29,13:37,신세계몰,리빙-공예,LC03,황동 트레이,1,171500,171500,서울,배송완료
SG-260529-0004,2026-05-29,13:37,신세계몰,리빙-문구,LP06,책갈피 세트,2,11800,23600,서울,배송완료
DP-260529-0009,2026-05-29,13:42,오프라인-백화점,리빙-문구,LP02,아트 포스터 (소),1,30000,30000,서울,배송완료
DP-260529-0008,2026-05-29,13:48,오프라인-백화점,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,720000,720000,인천,배송완료
PB-260529-0024,2026-05-29,13:52,자사몰,리빙-공예,LC03,황동 트레이,1,175000,175000,부산,배송완료
PB-260529-0024,2026-05-29,13:52,자사몰,리빙-도자,LD02,산딸기 머그,1,89000,89000,부산,배송완료
PB-260529-0024,2026-05-29,13:52,자사몰,리빙-문구,LP01,한지 엽서,3,7000,21000,부산,배송완료
MS-260529-0006,2026-05-29,14:11,무신사,리빙-문구,LP03,아트 노트,2,14600,29200,경기,배송완료
MS-260529-0006,2026-05-29,14:11,무신사,리빙-문구,LP02,아트 포스터 (소),1,27200,27200,경기,배송완료
PB-260529-0012,2026-05-29,14:41,자사몰,리빙-문구,LP04,마스킹테이프,1,9000,9000,서울,반품완료
PB-260529-0012,2026-05-29,14:41,자사몰,리빙-도자,LD06,도자 컵받침 세트,1,32000,32000,서울,반품완료
PB-260529-0012,2026-05-29,14:41,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,서울,반품완료
PB-260529-0019,2026-05-29,14:44,자사몰,리빙-도자,LD06,도자 컵받침 세트,1,32000,32000,경기,배송중
MS-260529-0005,2026-05-29,14:53,무신사,리빙-도자,LD03,도자 화병,1,140600,140600,서울,배송중
MS-260529-0005,2026-05-29,14:53,무신사,리빙-문구,LP02,아트 포스터 (소),1,27200,27200,서울,배송중
MS-260529-0010,2026-05-29,15:07,무신사,리빙-글라스,LG03,버블 텀블러,1,66000,66000,경기,교환완료
MS-260529-0012,2026-05-29,15:14,무신사,리빙-문구,LP02,아트 포스터 (소),3,27200,81600,경기,배송중
SG-260529-0008,2026-05-29,15:15,신세계몰,리빙-글라스,LG02,버블 와인버킷,1,215600,215600,서울,배송완료
PB-260529-0013,2026-05-29,15:30,자사몰,리빙-도자,LD03,도자 화병,1,145000,145000,부산,배송완료
PB-260529-0023,2026-05-29,15:40,자사몰,아트에디션,AE06,쿠사마 야요이 〈호박〉 실크스크린 (L),1,2400000,2400000,서울,배송완료
PB-260529-0017,2026-05-29,16:15,자사몰,리빙-도자,LD05,백자 다기 세트,2,280000,560000,서울,배송완료
PB-260529-0017,2026-05-29,16:15,자사몰,리빙-문구,LP04,마스킹테이프,1,9000,9000,서울,배송완료
SG-260529-0003,2026-05-29,16:16,신세계몰,리빙-문구,LP06,책갈피 세트,1,11800,11800,기타,배송중
DR-260529-0002,2026-05-29,16:20,오프라인-직영,리빙-도자,LD01,산딸기 티웨어 세트,1,370000,370000,경기,배송완료
MS-260529-0008,2026-05-29,16:26,무신사,리빙-문구,LP05,아트 엽서세트,3,17500,52500,경기,배송완료
MS-260529-0009,2026-05-29,17:17,무신사,리빙-텍스타일,LT04,코튼 에코백,1,36900,36900,서울,배송완료
MS-260529-0007,2026-05-29,17:22,무신사,리빙-문구,LP05,아트 엽서세트,3,17500,52500,경남,배송완료
DP-260529-0012,2026-05-29,17:26,오프라인-백화점,리빙-도자,LD03,도자 화병,1,152000,152000,경기,교환완료
PB-260529-0015,2026-05-29,17:38,자사몰,리빙-텍스타일,LT02,패턴 머플러,1,95000,95000,경기,배송완료
SG-260529-0002,2026-05-29,17:44,신세계몰,리빙-도자,LD03,도자 화병,1,142100,142100,서울,배송완료
PB-260529-0008,2026-05-29,17:53,자사몰,리빙-문구,LP04,마스킹테이프,3,9000,27000,서울,배송완료
PB-260529-0010,2026-05-29,18:14,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,부산,배송완료
DP-260529-0001,2026-05-29,18:44,오프라인-백화점,리빙-도자,LD03,도자 화병,3,152000,456000,부산,반품완료
DP-260529-0001,2026-05-29,18:44,오프라인-백화점,리빙-도자,LD02,산딸기 머그,1,94000,94000,부산,반품완료
DP-260529-0001,2026-05-29,18:44,오프라인-백화점,리빙-문구,LP01,한지 엽서,1,7000,7000,부산,반품완료
DP-260529-0004,2026-05-29,18:50,오프라인-백화점,리빙-글라스,LG01,세라믹 버블글라스,1,98000,98000,경기,배송완료
DP-260529-0004,2026-05-29,18:50,오프라인-백화점,리빙-글라스,LG04,버블 보울,3,89000,267000,경기,배송완료
SG-260529-0010,2026-05-29,18:57,신세계몰,리빙-문구,LP07,아트 마그넷,2,7800,15600,서울,배송완료
PB-260529-0006,2026-05-29,18:59,자사몰,리빙-문구,LP05,아트 엽서세트,3,18000,54000,경남,배송완료
MS-260529-0001,2026-05-29,19:15,무신사,리빙-공예,LC04,옻칠 함,1,232800,232800,부산,배송완료
MS-260529-0002,2026-05-29,19:17,무신사,리빙-글라스,LG03,버블 텀블러,3,66000,198000,기타,배송완료
PB-260529-0027,2026-05-29,19:19,자사몰,리빙-공예,LC03,황동 트레이,2,175000,350000,서울,교환완료
PB-260529-0026,2026-05-29,19:22,자사몰,리빙-글라스,LG01,세라믹 버블글라스,2,93000,186000,서울,배송완료
PB-260529-0020,2026-05-29,20:10,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,서울,배송완료
PB-260529-0002,2026-05-29,20:21,자사몰,리빙-문구,LP07,아트 마그넷,5,8000,40000,경남,반품완료
SG-260529-0011,2026-05-29,20:36,신세계몰,리빙-도자,LD02,산딸기 머그,1,87200,87200,기타,배송완료
SG-260529-0006,2026-05-29,21:08,신세계몰,리빙-공예,LC01,유기 수저 세트,2,194000,388000,경남,배송완료
PB-260529-0016,2026-05-29,21:11,자사몰,리빙-문구,LP06,책갈피 세트,4,10800,43200,부산,배송완료
PB-260529-0016,2026-05-29,21:11,자사몰,리빙-도자,LD05,백자 다기 세트,1,280000,280000,부산,배송완료
MS-260529-0011,2026-05-29,21:17,무신사,리빙-문구,LP02,아트 포스터 (소),1,27200,27200,부산,배송중
MS-260529-0011,2026-05-29,21:17,무신사,리빙-도자,LD01,산딸기 티웨어 세트,1,358900,358900,부산,배송중
DR-260529-0004,2026-05-29,21:18,오프라인-직영,리빙-문구,LP02,아트 포스터 (소),2,28000,56000,부산,반품완료
PB-260529-0011,2026-05-29,21:19,자사몰,아트에디션,AE07,김창열 〈물방울〉 원화,1,4000000,4000000,경남,배송완료
PB-260529-0007,2026-05-29,22:35,자사몰,아트에디션,AE04,김환기 〈무제〉 점화 에디션 (대),1,1800000,1800000,인천,배송완료
PB-260529-0001,2026-05-29,23:00,자사몰,리빙-문구,LP01,한지 엽서,4,7000,28000,서울,배송완료
MS-260529-0004,2026-05-29,23:39,무신사,리빙-도자,LD03,도자 화병,1,140600,140600,경기,배송완료
DP-260529-0006,2026-05-29,23:51,오프라인-백화점,리빙-글라스,LG04,버블 보울,2,89000,178000,경기,배송완료
PB-260530-0007,2026-05-30,00:08,자사몰,리빙-글라스,LG03,버블 텀블러,3,68000,204000,서울,배송완료
DP-260530-0009,2026-05-30,00:26,오프라인-백화점,리빙-도자,LD02,산딸기 머그,1,94000,94000,서울,배송완료
DP-260530-0010,2026-05-30,01:49,오프라인-백화점,리빙-도자,LD05,백자 다기 세트,1,295000,295000,서울,배송완료
DP-260530-0010,2026-05-30,01:49,오프라인-백화점,리빙-도자,LD02,산딸기 머그,2,94000,188000,서울,배송완료
DP-260530-0010,2026-05-30,01:49,오프라인-백화점,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,490000,490000,서울,배송완료
MS-260530-0010,2026-05-30,02:51,무신사,리빙-도자,LD01,산딸기 티웨어 세트,1,358900,358900,인천,배송완료
MS-260530-0010,2026-05-30,02:51,무신사,리빙-글라스,LG01,세라믹 버블글라스,2,90200,180400,인천,배송완료
DP-260530-0008,2026-05-30,04:57,오프라인-백화점,리빙-공예,LC04,옻칠 함,2,250000,500000,서울,배송완료
DP-260530-0008,2026-05-30,04:57,오프라인-백화점,리빙-문구,LP04,마스킹테이프,3,9000,27000,서울,배송완료
SG-260530-0002,2026-05-30,06:54,신세계몰,리빙-공예,LC02,유기 반상기 세트,2,509600,1019200,서울,배송완료
PB-260530-0003,2026-05-30,07:15,자사몰,리빙-도자,LD02,산딸기 머그,3,89000,267000,대구,교환완료
MS-260530-0008,2026-05-30,07:55,무신사,리빙-도자,LD02,산딸기 머그,1,86300,86300,경기,반품완료
PB-260530-0005,2026-05-30,08:25,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,서울,배송완료
DP-260530-0015,2026-05-30,08:28,오프라인-백화점,리빙-도자,LD02,산딸기 머그,1,94000,94000,부산,배송중
PB-260530-0016,2026-05-30,08:46,자사몰,리빙-문구,LP05,아트 엽서세트,1,18000,18000,서울,배송완료
PB-260530-0014,2026-05-30,09:19,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,서울,배송완료
PB-260530-0026,2026-05-30,09:31,자사몰,리빙-도자,LD02,산딸기 머그,2,89000,178000,서울,반품완료
PB-260530-0029,2026-05-30,09:50,자사몰,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,380000,380000,경남,배송완료
PB-260530-0010,2026-05-30,10:39,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,경기,교환완료
PB-260530-0015,2026-05-30,10:54,자사몰,리빙-도자,LD01,산딸기 티웨어 세트,1,370000,370000,경남,교환완료
PB-260530-0015,2026-05-30,10:54,자사몰,리빙-도자,LD02,산딸기 머그,1,89000,89000,경남,교환완료
PB-260530-0015,2026-05-30,10:54,자사몰,아트에디션,AE03,김환기 〈무제〉 점화 에디션 (소),1,450000,450000,경남,교환완료
DP-260530-0013,2026-05-30,11:08,오프라인-백화점,리빙-도자,LD05,백자 다기 세트,2,295000,590000,경기,반품완료
DP-260530-0011,2026-05-30,11:09,오프라인-백화점,리빙-글라스,LG04,버블 보울,1,89000,89000,서울,배송완료
DP-260530-0007,2026-05-30,11:27,오프라인-백화점,리빙-도자,LD01,산딸기 티웨어 세트,1,390000,390000,경기,배송완료
DR-260530-0002,2026-05-30,11:35,오프라인-직영,리빙-문구,LP06,책갈피 세트,3,12000,36000,대구,반품완료
MS-260530-0011,2026-05-30,11:39,무신사,리빙-도자,LD04,도자 접시 세트,1,160000,160000,인천,배송완료
MS-260530-0011,2026-05-30,11:39,무신사,리빙-공예,LC02,유기 반상기 세트,3,504400,1513200,인천,배송완료
PB-260530-0001,2026-05-30,11:42,자사몰,리빙-도자,LD02,산딸기 머그,2,89000,178000,기타,배송완료
PB-260530-0001,2026-05-30,11:42,자사몰,리빙-문구,LP02,아트 포스터 (소),1,28000,28000,기타,배송완료
DR-260530-0004,2026-05-30,11:49,오프라인-직영,리빙-공예,LC02,유기 반상기 세트,1,520000,520000,경기,배송완료
MS-260530-0003,2026-05-30,11:56,무신사,리빙-공예,LC03,황동 트레이,1,169800,169800,서울,배송완료
MS-260530-0013,2026-05-30,11:56,무신사,리빙-도자,LD06,도자 컵받침 세트,1,31000,31000,서울,배송완료
PB-260530-0008,2026-05-30,12:29,자사몰,아트에디션,AE05,쿠사마 야요이 〈호박〉 실크스크린 (S),1,680000,680000,인천,배송완료
MS-260530-0004,2026-05-30,12:33,무신사,리빙-문구,LP04,마스킹테이프,1,8700,8700,경남,반품완료
SG-260530-0001,2026-05-30,12:43,신세계몰,리빙-문구,LP02,아트 포스터 (소),4,27400,109600,대전,배송완료
SG-260530-0001,2026-05-30,12:43,신세계몰,리빙-공예,LC02,유기 반상기 세트,2,509600,1019200,대전,배송완료
PB-260530-0017,2026-05-30,12:44,자사몰,리빙-글라스,LG02,버블 와인버킷,1,220000,220000,인천,배송완료
PB-260530-0013,2026-05-30,13:04,자사몰,리빙-도자,LD06,도자 컵받침 세트,1,32000,32000,서울,배송완료
PB-260530-0004,2026-05-30,13:12,자사몰,리빙-도자,LD02,산딸기 머그,1,89000,89000,인천,배송완료
PB-260530-0024,2026-05-30,13:25,자사몰,리빙-도자,LD02,산딸기 머그,3,89000,267000,부산,배송완료
PB-260530-0024,2026-05-30,13:25,자사몰,리빙-문구,LP04,마스킹테이프,4,9000,36000,부산,배송완료
PB-260530-0023,2026-05-30,13:36,자사몰,리빙-문구,LP04,마스킹테이프,1,9000,9000,서울,배송중
DR-260530-0003,2026-05-30,13:39,오프라인-직영,리빙-텍스타일,LT04,코튼 에코백,3,38000,114000,기타,배송완료
SG-260530-0003,2026-05-30,13:55,신세계몰,리빙-문구,LP06,책갈피 세트,4,11800,47200,경기,교환완료
MS-260530-0012,2026-05-30,14:22,무신사,리빙-문구,LP04,마스킹테이프,2,8700,17400,서울,배송중
PB-260530-0027,2026-05-30,14:55,자사몰,리빙-문구,LP02,아트 포스터 (소),1,28000,28000,경기,배송완료
PB-260530-0027,2026-05-30,14:55,자사몰,아트에디션,AE04,김환기 〈무제〉 점화 에디션 (대),1,1800000,1800000,경기,배송완료
PB-260530-0021,2026-05-30,15:06,자사몰,리빙-문구,LP01,한지 엽서,5,7000,35000,서울,배송완료
PB-260530-0021,2026-05-30,15:06,자사몰,리빙-텍스타일,LT05,린넨 앞치마,2,58000,116000,서울,배송완료
DR-260530-0006,2026-05-30,15:23,오프라인-직영,리빙-공예,LC02,유기 반상기 세트,2,520000,1040000,광주,배송완료
DP-260530-0005,2026-05-30,15:32,오프라인-백화점,리빙-공예,LC01,유기 수저 세트,3,208000,624000,서울,배송중
MS-260530-0002,2026-05-30,15:36,무신사,리빙-도자,LD01,산딸기 티웨어 세트,1,358900,358900,인천,배송완료
MS-260530-0002,2026-05-30,15:36,무신사,리빙-텍스타일,LT02,패턴 머플러,2,92200,184400,인천,배송완료
DP-260530-0012,2026-05-30,15:45,오프라인-백화점,아트에디션,AE01,김창열 〈물방울〉 판화 에디션 (소),1,420000,420000,경기,배송완료
DP-260530-0002,2026-05-30,16:27,오프라인-백화점,리빙-텍스타일,LT03,린넨 테이블러너,1,76000,76000,경기,배송완료
DP-260530-0016,2026-05-30,16:27,오프라인-백화점,리빙-문구,LP05,아트 엽서세트,3,19000,57000,경기,배송중
DP-260530-0004,2026-05-30,16:48,오프라인-백화점,아트에디션,AE08,김환기 〈점화〉 한정 에디션,1,3400000,3400000,서울,배송완료
DP-260530-0001,2026-05-30,17:05,오프라인-백화점,아트에디션,AE04,김환기 〈무제〉 점화 에디션 (대),1,1900000,1900000,경기,교환완료
